,#cell_id,adc_id,time
6920,43066,140002422,-1.0
6921,43066,140002430,-1.0
6922,43067,140002422,-1.0
6923,43067,140002423,-1.0
6924,43067,140002430,-1.0
6925,43067,140002415,-1.0
6926,43067,140002447,-1.0
6927,43068,140002410,-1.0
6928,43068,140002411,-1.0
6929,43068,140002419,-1.0
6930,43068,140002423,-1.0
6931,43068,140002531,-1.0
6932,43068,140002493,-1.0
6933,43068,140002415,-1.0
6934,43068,140002447,-1.0
6935,43069,140002315,11.0
6936,43069,140002410,11.0
6937,43069,140002411,11.0
6938,43069,140002419,11.0
6939,43069,140002423,11.0
6940,43069,140002531,11.0
6941,43069,140002493,11.0
6942,43069,140002415,11.0
6943,43071,140002271,12.0
6944,43071,140002281,12.0
6945,43072,140002271,12.0
6946,43072,140002281,12.0
6947,43073,140002281,12.0
6948,43074,140002281,13.0
6949,43075,140002281,13.0
6950,43075,140002304,13.0
6951,43075,140002376,13.0
6952,43076,140002281,13.0
6953,43076,140002304,13.0
6954,43076,140002393,13.0
6955,43077,140002304,13.0
6956,43078,140002304,14.0
6957,43079,140002304,14.0
6958,43080,140002304,14.0
6959,43080,140002363,14.0
6960,43081,140001921,-1.0
6961,43081,140002363,-1.0
6962,43081,140001903,-1.0
6963,43398,140001691,10.0
6964,43402,140001540,-1.0
6965,43403,140001517,-1.0
6966,43403,140001540,-1.0
6967,43403,140001579,-1.0
6968,43404,140001517,-1.0
6969,43400,140001540,8.0
6970,43399,140001540,-1.0
6971,43399,140001691,-1.0
6972,43371,140001628,7.0
6973,43371,140001686,7.0
6974,43372,140001628,8.0
6975,43372,140001686,8.0
6976,43373,140001596,7.0
6977,43373,140001628,7.0
6978,43373,140001686,7.0
6979,43374,140001596,11.0
6980,43374,140001686,11.0
6981,43375,140001560,7.0
6982,43375,140001635,7.0
6983,43375,140001686,7.0
6984,43376,140001560,7.0
6985,43376,140001635,7.0
6986,43377,140001560,6.0
6987,43377,140001635,6.0
6988,43378,140001560,6.0
6989,43379,140001560,6.0
6990,43380,140001560,-1.0
6991,43381,140001511,-1.0
6992,43381,140001560,-1.0
6993,43381,140001584,-1.0
6994,43382,140001511,-1.0
6995,43382,140001592,-1.0
6996,43382,140001584,-1.0
6997,43383,140001511,6.0
6998,43383,140001592,6.0
6999,43384,140001592,6.0
7000,43384,140001656,6.0
7001,43385,140001656,6.0
7002,43386,140001656,6.0
7003,43387,140001656,-1.0
7004,43388,140001656,-1.0
7005,43389,140001656,6.0
7006,43390,140001643,-1.0
7007,43390,140001656,-1.0
7008,43390,140001698,-1.0
7009,43390,140001601,-1.0
7010,43391,140001643,15.0
7011,43391,140001698,15.0
7012,43392,140001523,6.0
7013,43392,140001643,6.0
7014,43393,140001523,7.0
7015,43394,140001523,7.0
7016,43394,140001637,7.0
7017,43395,140001523,7.0
7018,43395,140001637,7.0
7019,43396,140001637,7.0
7020,43397,140001637,8.0
7021,43397,140001691,8.0
7022,43401,140001540,13.0
7023,43401,140001554,13.0
7024,43405,140001630,15.0
7025,43405,140001517,15.0
7026,43406,140001630,10.0
7027,43406,140001517,10.0
7028,43407,140001630,10.0
7029,43408,140001630,15.0
7030,43409,140001630,12.0
7031,43410,140001516,-1.0
7032,43410,140001520,-1.0
7033,43410,140001630,-1.0
7034,43411,140001519,10.0
7035,43411,140001525,10.0
7036,43411,140001516,10.0
7037,43411,140001520,10.0
7038,43411,140001532,10.0
7039,43411,140001606,10.0
7040,43411,140001630,10.0
7041,43412,140001519,10.0
7042,43412,140001525,10.0
7043,43412,140001521,10.0
7044,43412,140001532,10.0
7045,43412,140001536,10.0
7046,43412,140001535,10.0
7047,43412,140001545,10.0
7048,43412,140001546,10.0
7049,43412,140001578,10.0
7050,43413,140001521,10.0
7051,43413,140001545,10.0
7052,43413,140001546,10.0
7053,43413,140001571,10.0
7054,43413,140001678,10.0
7055,43414,140001678,10.0
7056,43415,140001678,11.0
7057,43415,140002556,11.0
7058,43416,140002521,-1.0
7059,43416,140002425,-1.0
7060,43416,140002449,-1.0
7061,43416,140002556,-1.0
7062,43416,140002409,-1.0
7063,43417,140002521,-1.0
7064,43417,140002425,-1.0
7065,43417,140002449,-1.0
7066,43418,140002424,10.0
7067,43418,140002521,10.0
7068,43419,140002422,10.0
7069,43419,140002424,10.0
7070,43420,140002422,11.0
7071,43420,140002424,11.0
7072,43421,140002422,16.0
7073,43421,140002424,16.0
7074,43422,140002422,-1.0
7075,43422,140002424,-1.0
7076,43423,140002422,-1.0
7077,43423,140002436,-1.0
7078,43423,140002507,-1.0
7079,43424,140002422,-1.0
7080,43424,140002430,-1.0
7081,43424,140002436,-1.0
7082,43425,140002430,-1.0
7083,43425,140002436,-1.0
7084,43426,140002430,-1.0
7085,43426,140002473,-1.0
7086,43427,140002430,-1.0
7087,43427,140002415,-1.0
7088,43427,140002473,-1.0
7089,43428,140002315,-1.0
7090,43428,140002423,-1.0
7091,43428,140002415,-1.0
7092,43428,140002473,-1.0
7093,43429,140002315,12.0
7094,43429,140002423,12.0
7095,43429,140002415,12.0
7096,43430,140002315,12.0
7097,43430,140002316,12.0
7098,43431,140002271,12.0
7099,43431,140002281,12.0
7100,43431,140002315,12.0
7101,43431,140002316,12.0
7102,43432,140002279,12.0
7103,43432,140002281,12.0
7104,43432,140002316,12.0
7105,43433,140002281,12.0
7106,43434,140002281,13.0
7107,43434,140002376,13.0
7108,43435,140002281,13.0
7109,43435,140002304,13.0
7110,43435,140002376,13.0
7111,43436,140002304,16.0
7112,43437,140002304,16.0
7113,43438,140002304,14.0
7114,43439,140002304,-1.0
7115,43440,140002304,-1.0
7116,43440,140002363,-1.0
7117,43440,140002314,-1.0
7118,43441,140002363,-1.0
7119,43441,140002314,-1.0
7120,43745,140001592,6.0
7121,43745,140001656,6.0
7122,43746,140001656,-1.0
7123,43747,140001656,-1.0
7124,43748,140001656,-1.0
7125,43749,140001586,-1.0
7126,43749,140001656,-1.0
7127,43750,140001586,-1.0
7128,43750,140001656,-1.0
7129,43750,140001698,-1.0
7130,43751,140001643,12.0
7131,43751,140001698,12.0
7132,43752,140001523,6.0
7133,43752,140001643,6.0
7134,43753,140001523,7.0
7135,43754,140001523,7.0
7136,43754,140001637,7.0
7137,43755,140001531,13.0
7138,43755,140001637,13.0
7139,43756,140001637,-1.0
7140,43757,140001637,8.0
7141,43757,140001691,8.0
7142,43731,140001581,8.0
7143,43731,140001628,8.0
7144,43732,140001581,8.0
7145,43732,140001628,8.0
7146,43733,140001628,7.0
7147,43733,140001693,7.0
7148,43733,140001686,7.0
7149,43734,140001628,7.0
7150,43734,140001693,7.0
7151,43734,140001686,7.0
7152,43735,140001635,7.0
7153,43735,140001693,7.0
7154,43735,140001686,7.0
7155,43736,140001635,7.0
7156,43737,140001560,6.0
7157,43737,140001613,6.0
7158,43737,140001635,6.0
7159,43738,140001560,6.0
7160,43738,140001613,6.0
7161,43739,140001560,11.0
7162,43740,140001560,6.0
7163,43740,140001584,6.0
7164,43741,140001560,6.0
7165,43741,140001584,6.0
7166,43742,140001511,6.0
7167,43742,140001584,6.0
7168,43743,140001511,-1.0
7169,43743,140001592,-1.0
7170,43743,140001584,-1.0
7171,43744,140001592,6.0
7172,43744,140001656,6.0
7173,43758,140001691,8.0
7174,43760,140001554,8.0
7175,43761,140001530,9.0
7176,43761,140001540,9.0
7177,43761,140001554,9.0
7178,43762,140001522,10.0
7179,43762,140001530,10.0
7180,43762,140001540,10.0
7181,43762,140001554,10.0
7182,43762,140001579,10.0
7183,43763,140001517,9.0
7184,43763,140001522,9.0
7185,43763,140001540,9.0
7186,43763,140001579,9.0
7187,43764,140001517,9.0
7188,43764,140001579,9.0
7189,43765,140001630,10.0
7190,43765,140001517,10.0
7191,43766,140001630,10.0
7192,43766,140001517,10.0
7193,43767,140001630,13.0
7194,43768,140001630,13.0
7195,43769,140001630,10.0
7196,43770,140001516,10.0
7197,43770,140001520,10.0
7198,43770,140001630,10.0
7199,43786,140002430,12.0
7200,43786,140002431,12.0
7201,43786,140002567,12.0
7202,43786,140002473,12.0
7203,43787,140002567,12.0
7204,43787,140002473,12.0
7205,43787,140002530,12.0
7206,43788,140002315,12.0
7207,43788,140002415,12.0
7208,43788,140002473,12.0
7209,43788,140002530,12.0
7210,43771,140001519,10.0
7211,43771,140001516,10.0
7212,43771,140001520,10.0
7213,43771,140001606,10.0
7214,43772,140001519,10.0
7215,43772,140001546,10.0
7216,43772,140001582,10.0
7217,43772,140001578,10.0
7218,43772,140001606,10.0
7219,43773,140001521,10.0
7220,43773,140001546,10.0
7221,43773,140001582,10.0
7222,43773,140001571,10.0
7223,43773,140001578,10.0
7224,43773,140001678,10.0
7225,43774,140001678,10.0
7226,43775,140002502,10.0
7227,43775,140002559,10.0
7228,43775,140002003,10.0
7229,43775,140001678,10.0
7230,43775,140002004,10.0
7231,43775,140002467,10.0
7232,43775,140002556,10.0
7233,43776,140002398,10.0
7234,43776,140002414,10.0
7235,43776,140002452,10.0
7236,43776,140002522,10.0
7237,43776,140002502,10.0
7238,43776,140002003,10.0
7239,43776,140002425,10.0
7240,43776,140002449,10.0
7241,43776,140002467,10.0
7242,43776,140002556,10.0
7243,43777,140002398,12.0
7244,43777,140002452,12.0
7245,43777,140002521,12.0
7246,43777,140002429,12.0
7247,43777,140002425,12.0
7248,43778,140002422,10.0
7249,43778,140002424,10.0
7250,43778,140002398,10.0
7251,43778,140002452,10.0
7252,43778,140002521,10.0
7253,43778,140002429,10.0
7254,43779,140002422,10.0
7255,43779,140002424,10.0
7256,43779,140002429,10.0
7257,43780,140002422,-1.0
7258,43780,140002429,-1.0
7259,43781,140002422,18.0
7260,43781,140002507,18.0
7261,43782,140002422,18.0
7262,43782,140002507,18.0
7263,43783,140002422,18.0
7264,43783,140002436,18.0
7265,43783,140002507,18.0
7266,43784,140002436,-1.0
7267,43784,140002507,-1.0
7268,43785,140002430,18.0
7269,43785,140002431,18.0
7270,43785,140002436,18.0
7271,43789,140002315,12.0
7272,43790,140002315,12.0
7273,43790,140002316,12.0
7274,43791,140002273,12.0
7275,43791,140002315,12.0
7276,43791,140002316,12.0
7277,43792,140002273,12.0
7278,43792,140002279,12.0
7279,43792,140002281,12.0
7280,43792,140002316,12.0
7281,43793,140002279,12.0
7282,43793,140002281,12.0
7283,43793,140002376,12.0
7284,43794,140002281,16.0
7285,43794,140002376,16.0
7286,43795,140002304,-1.0
7287,43795,140002376,-1.0
7288,43796,140002304,16.0
7289,43796,140002376,16.0
7290,43797,140002304,16.0
7291,43797,140002376,16.0
7292,43798,140002304,14.0
7293,43798,140002376,14.0
7294,43798,140002314,14.0
7295,43799,140002304,-1.0
7296,43799,140002314,-1.0
7297,43800,140002304,-1.0
7298,43800,140002314,-1.0
7299,43801,140001895,-1.0
7300,43801,140002363,-1.0
7301,43801,140002314,-1.0
7302,44115,140001531,7.0
7303,44115,140001637,7.0
7304,44116,140001637,7.0
7305,44120,140001554,8.0
7306,44150,140002273,12.0
7307,44150,140002279,12.0
7308,44150,140002315,12.0
7309,44150,140002325,12.0
7310,44083,140000171,8.0
7311,44121,140001530,9.0
7312,44121,140001554,9.0
7313,44151,140002273,12.0
7314,44151,140002279,12.0
7315,44151,140002315,12.0
7316,44084,140000171,8.0
7317,44091,140001581,8.0
7318,44092,140001581,8.0
7319,44092,140001572,8.0
7320,44092,140001628,8.0
7321,44093,140001581,7.0
7322,44093,140001572,7.0
7323,44093,140001628,7.0
7324,44093,140001693,7.0
7325,44094,140001572,7.0
7326,44094,140001635,7.0
7327,44094,140001693,7.0
7328,44095,140001572,7.0
7329,44095,140001635,7.0
7330,44095,140001693,7.0
7331,44095,140001686,7.0
7332,44096,140001589,7.0
7333,44096,140001613,7.0
7334,44096,140001635,7.0
7335,44097,140001589,6.0
7336,44097,140001613,6.0
7337,44097,140001635,6.0
7338,44098,140001560,6.0
7339,44098,140001613,6.0
7340,44099,140001560,6.0
7341,44099,140001613,6.0
7342,44099,140001641,6.0
7343,44100,140001560,6.0
7344,44100,140001584,6.0
7345,44100,140001613,6.0
7346,44100,140001641,6.0
7347,44101,140001584,6.0
7348,44101,140001641,6.0
7349,44102,140001584,6.0
7350,44103,140001592,9.0
7351,44103,140001584,9.0
7352,44103,140001616,9.0
7353,44104,140001592,6.0
7354,44104,140001616,6.0
7355,44105,140001580,6.0
7356,44105,140001592,6.0
7357,44105,140001616,6.0
7358,44105,140001656,6.0
7359,44106,140001656,9.0
7360,44107,140001586,-1.0
7361,44107,140001656,-1.0
7362,44108,140001586,-1.0
7363,44108,140001656,-1.0
7364,44109,140001586,-1.0
7365,44109,140001656,-1.0
7366,44109,140001666,-1.0
7367,44109,140001698,-1.0
7368,44110,140001586,-1.0
7369,44110,140001666,-1.0
7370,44110,140001698,-1.0
7371,44111,140001643,-1.0
7372,44111,140001698,-1.0
7373,44112,140001523,7.0
7374,44112,140001542,7.0
7375,44112,140001624,7.0
7376,44112,140001643,7.0
7377,44112,140001698,7.0
7378,44113,140001523,7.0
7379,44113,140001524,7.0
7380,44113,140001549,7.0
7381,44113,140001542,7.0
7382,44114,140001523,7.0
7383,44114,140001524,7.0
7384,44114,140001549,7.0
7385,44114,140001531,7.0
7386,44114,140001637,7.0
7387,44114,140001697,7.0
7388,44149,140002315,12.0
7389,44149,140002325,12.0
7390,44122,140001522,9.0
7391,44122,140001530,9.0
7392,44122,140001579,9.0
7393,44123,140001522,12.0
7394,44123,140001579,12.0
7395,44124,140001517,9.0
7396,44124,140001579,9.0
7397,44125,140001517,10.0
7398,44135,140002559,11.0
7399,44135,140002003,11.0
7400,44135,140002467,11.0
7401,44135,140002488,11.0
7402,44136,140002398,11.0
7403,44136,140002407,11.0
7404,44136,140002414,11.0
7405,44136,140002452,11.0
7406,44136,140002501,11.0
7407,44136,140003599,11.0
7408,44136,140002429,11.0
7409,44136,140002470,11.0
7410,44136,140002003,11.0
7411,44136,140002467,11.0
7412,44136,140002488,11.0
7413,44136,140002497,11.0
7414,44136,140003595,11.0
7415,44136,140003597,11.0
7416,44137,140002398,11.0
7417,44137,140002452,11.0
7418,44137,140002501,11.0
7419,44137,140002429,11.0
7420,44137,140002444,11.0
7421,44137,140002470,11.0
7422,44137,140002497,11.0
7423,44138,140002545,14.0
7424,44138,140002429,14.0
7425,44138,140002444,14.0
7426,44139,140002412,11.0
7427,44139,140002545,11.0
7428,44139,140002429,11.0
7429,44140,140002422,11.0
7430,44140,140002412,11.0
7431,44140,140002429,11.0
7432,44141,140002422,11.0
7433,44141,140002412,11.0
7434,44141,140002507,11.0
7435,44142,140002412,18.0
7436,44142,140002507,18.0
7437,44143,140002412,11.0
7438,44143,140002507,11.0
7439,44144,140002412,12.0
7440,44144,140002436,12.0
7441,44144,140002453,12.0
7442,44144,140002507,12.0
7443,44145,140002412,12.0
7444,44145,140002431,12.0
7445,44145,140002436,12.0
7446,44145,140002453,12.0
7447,44145,140002454,12.0
7448,44145,140002507,12.0
7449,44145,140002567,12.0
7450,44146,140002431,12.0
7451,44146,140002453,12.0
7452,44146,140002567,12.0
7453,44147,140002293,12.0
7454,44147,140002567,12.0
7455,44147,140002530,12.0
7456,44148,140002293,12.0
7457,44148,140002315,12.0
7458,44148,140002325,12.0
7459,44148,140002530,12.0
7460,44152,140002273,12.0
7461,44152,140002279,12.0
7462,44153,140002279,12.0
7463,44153,140002376,12.0
7464,44154,140002279,-1.0
7465,44154,140002376,-1.0
7466,44155,140002279,16.0
7467,44155,140002376,16.0
7468,44156,140002376,-1.0
7469,44157,140002304,17.0
7470,44157,140002376,17.0
7471,44158,140002376,-1.0
7472,44158,140002314,-1.0
7473,44159,140002376,-1.0
7474,44159,140002314,-1.0
7475,44160,140002314,-1.0
7476,44161,140001895,-1.0
7477,44161,140002314,-1.0
7478,44463,140001580,8.0
7479,44463,140001584,8.0
7480,44463,140001616,8.0
7481,44464,140001580,7.0
7482,44464,140001616,7.0
7483,44465,140001563,7.0
7484,44465,140001580,7.0
7485,44465,140001616,7.0
7486,44465,140001656,7.0
7487,44466,140001563,11.0
7488,44466,140001580,11.0
7489,44466,140001586,11.0
7490,44466,140001656,11.0
7491,44467,140001586,-1.0
7492,44467,140001656,-1.0
7493,44468,140001586,-1.0
7494,44468,140001699,-1.0
7495,44468,140001666,-1.0
7496,44469,140001586,-1.0
7497,44469,140001699,-1.0
7498,44469,140001666,-1.0
7499,44444,140000171,8.0
7500,44452,140001581,8.0
7501,44452,140001572,8.0
7502,44453,140001581,7.0
7503,44453,140001594,7.0
7504,44453,140001572,7.0
7505,44453,140001667,7.0
7506,44454,140001572,7.0
7507,44454,140001635,7.0
7508,44454,140001667,7.0
7509,44455,140001589,7.0
7510,44455,140001635,7.0
7511,44455,140001667,7.0
7512,44456,140001589,7.0
7513,44456,140001635,7.0
7514,44456,140001700,7.0
7515,44457,140001589,7.0
7516,44457,140001613,7.0
7517,44457,140001700,7.0
7518,44458,140001589,7.0
7519,44458,140001613,7.0
7520,44459,140001613,7.0
7521,44459,140001641,7.0
7522,44460,140001584,7.0
7523,44460,140001641,7.0
7524,44461,140001584,7.0
7525,44462,140001584,7.0
7526,44462,140001616,7.0
7527,44470,140001624,-1.0
7528,44470,140001663,-1.0
7529,44470,140001666,-1.0
7530,44470,140001698,-1.0
7531,44471,140001624,7.0
7532,44471,140001663,7.0
7533,44471,140001698,7.0
7534,44472,140001542,7.0
7535,44472,140001624,7.0
7536,44472,140001698,7.0
7537,44496,140003599,11.0
7538,44496,140003608,11.0
7539,44496,140002545,11.0
7540,44496,140003602,11.0
7541,44496,140003605,11.0
7542,44496,140002470,11.0
7543,44496,140003606,11.0
7544,44496,140003607,11.0
7545,44496,140003595,11.0
7546,44496,140003604,11.0
7547,44496,140003597,11.0
7548,44497,140003596,11.0
7549,44497,140002545,11.0
7550,44497,140003602,11.0
7551,44497,140003605,11.0
7552,44497,140002444,11.0
7553,44497,140002470,11.0
7554,44498,140003598,11.0
7555,44498,140002545,11.0
7556,44498,140002444,11.0
7557,44499,140002412,11.0
7558,44499,140003598,11.0
7559,44499,140002545,11.0
7560,44499,140002429,11.0
7561,44500,140002412,11.0
7562,44500,140003598,11.0
7563,44501,140002412,15.0
7564,44501,140003598,15.0
7565,44502,140002412,19.0
7566,44502,140002507,19.0
7567,44503,140002412,11.0
7568,44503,140002507,11.0
7569,44504,140002412,12.0
7570,44504,140002453,12.0
7571,44504,140002454,12.0
7572,44504,140002507,12.0
7573,44504,140002548,12.0
7574,44505,140002412,12.0
7575,44505,140002453,12.0
7576,44505,140002454,12.0
7577,44505,140002474,12.0
7578,44505,140002548,12.0
7579,44505,140002567,12.0
7580,44506,140002293,12.0
7581,44506,140002305,12.0
7582,44506,140002474,12.0
7583,44506,140002567,12.0
7584,44507,140002293,12.0
7585,44507,140002305,12.0
7586,44507,140002325,12.0
7587,44507,140002474,12.0
7588,44507,140002567,12.0
7589,44508,140002293,12.0
7590,44508,140002305,12.0
7591,44508,140002325,12.0
7592,44509,140002315,12.0
7593,44509,140002325,12.0
7594,44509,140002326,12.0
7595,44510,140002279,12.0
7596,44510,140002325,12.0
7597,44510,140002326,12.0
7598,44511,140002279,12.0
7599,44511,140002325,12.0
7600,44511,140002326,12.0
7601,44512,140002279,12.0
7602,44512,140002326,12.0
7603,44513,140002279,12.0
7604,44514,140002279,16.0
7605,44515,140002279,-1.0
7606,44515,140002376,-1.0
7607,44516,140002279,-1.0
7608,44516,140002376,-1.0
7609,44517,140002376,-1.0
7610,44517,140002313,-1.0
7611,44518,140002376,-1.0
7612,44518,140002314,-1.0
7613,44518,140002313,-1.0
7614,44519,140002314,-1.0
7615,44519,140002313,-1.0
7616,44520,140002314,-1.0
7617,44521,140001890,16.0
7618,44521,140001895,16.0
7619,44521,140002314,16.0
7620,44521,140002313,16.0
7621,44814,140001591,7.0
7622,44814,140001696,7.0
7623,44814,140001667,7.0
7624,44815,140001589,7.0
7625,44815,140001591,7.0
7626,44815,140001635,7.0
7627,44815,140001696,7.0
7628,44815,140001700,7.0
7629,44815,140001667,7.0
7630,44816,140001589,7.0
7631,44816,140001696,7.0
7632,44816,140001700,7.0
7633,44817,140001613,7.0
7634,44817,140001700,7.0
7635,44818,140001613,7.0
7636,44818,140001700,7.0
7637,44818,140001708,7.0
7638,44819,140001613,7.0
7639,44819,140001679,7.0
7640,44819,140001641,7.0
7641,44819,140001708,7.0
7642,44820,140001584,7.0
7643,44820,140001679,7.0
7644,44820,140001641,7.0
7645,44820,140001673,7.0
7646,44820,140001708,7.0
7647,44821,140001584,7.0
7648,44821,140001641,7.0
7649,44821,140001673,7.0
7650,44821,140001702,7.0
7651,44822,140001584,7.0
7652,44822,140001616,7.0
7653,44822,140001702,7.0
7654,44823,140001580,7.0
7655,44823,140001616,7.0
7656,44823,140001702,7.0
7657,44824,140001580,7.0
7658,44824,140001616,7.0
7659,44824,140001623,7.0
7660,44825,140001563,7.0
7661,44825,140001580,7.0
7662,44825,140001623,7.0
7663,44826,140001563,13.0
7664,44826,140001586,13.0
7665,44826,140001623,13.0
7666,44827,140001563,7.0
7667,44827,140001586,7.0
7668,44827,140001611,7.0
7669,44827,140001701,7.0
7670,44828,140001586,11.0
7671,44828,140001611,11.0
7672,44828,140001699,11.0
7673,44828,140001701,11.0
7674,44829,140001537,7.0
7675,44829,140001699,7.0
7676,44829,140001664,7.0
7677,44829,140001666,7.0
7678,44829,140001680,7.0
7679,44829,140001701,7.0
7680,44830,140001537,7.0
7681,44830,140001672,7.0
7682,44830,140001663,7.0
7683,44830,140001664,7.0
7684,44830,140001666,7.0
7685,44830,140001680,7.0
7686,44831,140001672,7.0
7687,44831,140001663,7.0
7688,44831,140001680,7.0
7689,44832,140001672,7.0
7690,44845,140000012,10.0
7691,44846,140000012,10.0
7692,44847,140000012,10.0
7693,44853,140002543,11.0
7694,44853,140002520,11.0
7695,44853,140002538,11.0
7696,44853,140002692,11.0
7697,44854,140002483,11.0
7698,44854,140002520,11.0
7699,44854,140002519,11.0
7700,44854,140002538,11.0
7701,44854,140002692,11.0
7702,44854,140002693,11.0
7703,44855,140002483,11.0
7704,44856,140003601,11.0
7705,44856,140003602,11.0
7706,44856,140003603,11.0
7707,44856,140003604,11.0
7708,44856,140003600,11.0
7709,44857,140002491,11.0
7710,44857,140003598,11.0
7711,44857,140002545,11.0
7712,44857,140003601,11.0
7713,44857,140003602,11.0
7714,44857,140003603,11.0
7715,44857,140003604,11.0
7716,44857,140003600,11.0
7717,44858,140002491,11.0
7718,44858,140003598,11.0
7719,44858,140002545,11.0
7720,44859,140002491,-1.0
7721,44859,140003598,-1.0
7722,44860,140003598,11.0
7723,44860,140002471,11.0
7724,44861,140002412,-1.0
7725,44861,140003598,-1.0
7726,44861,140002471,-1.0
7727,44862,140002412,11.0
7728,44862,140002540,11.0
7729,44862,140002471,11.0
7730,44863,140002412,12.0
7731,44863,140002540,12.0
7732,44864,140002412,12.0
7733,44864,140002540,12.0
7734,44864,140002548,12.0
7735,44864,140002448,12.0
7736,44865,140002474,12.0
7737,44865,140002548,12.0
7738,44865,140002443,12.0
7739,44865,140002448,12.0
7740,44866,140002293,12.0
7741,44866,140002305,12.0
7742,44866,140002474,12.0
7743,44866,140002548,12.0
7744,44866,140002443,12.0
7745,44867,140002293,12.0
7746,44867,140002305,12.0
7747,44867,140002317,12.0
7748,44868,140002293,13.0
7749,44868,140002305,13.0
7750,44868,140002317,13.0
7751,44868,140002325,13.0
7752,44868,140002292,13.0
7753,44869,140002305,13.0
7754,44869,140002317,13.0
7755,44869,140002325,13.0
7756,44869,140002326,13.0
7757,44869,140002292,13.0
7758,44870,140002325,13.0
7759,44870,140002326,13.0
7760,44870,140002292,13.0
7761,44870,140002343,13.0
7762,44871,140002326,13.0
7763,44871,140002343,13.0
7764,44872,140002279,14.0
7765,44872,140002326,14.0
7766,44872,140002369,14.0
7767,44872,140002343,14.0
7768,44872,140002354,14.0
7769,44873,140002279,16.0
7770,44873,140002354,16.0
7771,44874,140002279,-1.0
7772,44874,140002354,-1.0
7773,44875,140002279,13.0
7774,44875,140002354,13.0
7775,44876,140002279,13.0
7776,44876,140002376,13.0
7777,44876,140002354,13.0
7778,44877,140002376,-1.0
7779,44877,140002313,-1.0
7780,44877,140002354,-1.0
7781,44878,140002376,14.0
7782,44878,140002313,14.0
7783,44879,140002314,14.0
7784,44879,140002313,14.0
7785,44880,140002314,16.0
7786,44880,140002313,16.0
7787,44881,140001890,14.0
7788,44881,140002314,14.0
7789,44881,140002313,14.0
7790,45174,140001591,7.0
7791,45174,140001696,7.0
7792,45175,140001696,7.0
7793,45175,140000173,7.0
7794,45175,140000176,7.0
7795,45176,140001696,7.0
7796,45176,140001700,7.0
7797,45176,140000184,7.0
7798,45193,140000672,7.0
7799,45240,140002313,14.0
7800,45241,140002313,14.0
7801,45177,140001613,7.0
7802,45177,140001700,7.0
7803,45177,140000183,7.0
7804,45178,140001613,7.0
7805,45178,140001708,7.0
7806,45178,140000177,7.0
7807,45178,140000179,7.0
7808,45179,140001513,7.0
7809,45179,140001653,7.0
7810,45179,140001708,7.0
7811,45180,140001513,7.0
7812,45180,140001629,7.0
7813,45180,140001638,7.0
7814,45180,140001679,7.0
7815,45180,140001653,7.0
7816,45180,140001673,7.0
7817,45180,140001708,7.0
7818,45181,140001670,7.0
7819,45181,140001629,7.0
7820,45181,140001638,7.0
7821,45181,140001673,7.0
7822,45181,140001702,7.0
7823,45182,140001670,7.0
7824,45182,140001702,7.0
7825,45182,140001706,7.0
7826,45182,140001512,7.0
7827,45182,140001574,7.0
7828,45183,140001580,7.0
7829,45183,140001634,7.0
7830,45183,140001702,7.0
7831,45183,140001706,7.0
7832,45183,140001512,7.0
7833,45184,140001580,7.0
7834,45184,140001623,7.0
7835,45184,140001634,7.0
7836,45184,140001568,7.0
7837,45185,140001563,7.0
7838,45185,140001559,7.0
7839,45185,140001623,7.0
7840,45185,140001568,7.0
7841,45185,140001570,7.0
7842,45186,140001563,7.0
7843,45186,140001559,7.0
7844,45186,140001677,7.0
7845,45186,140001636,7.0
7846,45186,140001570,7.0
7847,45187,140001563,7.0
7848,45187,140001559,7.0
7849,45187,140001611,7.0
7850,45187,140001636,7.0
7851,45187,140001660,7.0
7852,45188,140001611,7.0
7853,45188,140001660,7.0
7854,45188,140001685,7.0
7855,45188,140001701,7.0
7856,45189,140001527,7.0
7857,45189,140001537,7.0
7858,45189,140001682,7.0
7859,45189,140001685,7.0
7860,45189,140001701,7.0
7861,45190,140001527,7.0
7862,45190,140001537,7.0
7863,45190,140001538,7.0
7864,45190,140001680,7.0
7865,45190,140001682,7.0
7866,45191,140001529,7.0
7867,45191,140001534,7.0
7868,45191,140001538,7.0
7869,45191,140001672,7.0
7870,45191,140001680,7.0
7871,45191,140001692,7.0
7872,45192,140001529,7.0
7873,45192,140001534,7.0
7874,45192,140001672,7.0
7875,45195,140001039,7.0
7876,45195,140001040,7.0
7877,45195,140001041,7.0
7878,45195,140001038,7.0
7879,45195,140001042,7.0
7880,45204,140000004,9.0
7881,45204,140000012,9.0
7882,45205,140000012,10.0
7883,45206,140000012,10.0
7884,45207,140000000,10.0
7885,45207,140000012,10.0
7886,45208,140000000,10.0
7887,45235,140002354,-1.0
7888,45236,140002354,-1.0
7889,45237,140002376,-1.0
7890,45237,140002313,-1.0
7891,45237,140002354,-1.0
7892,45238,140002376,16.0
7893,45238,140002313,16.0
7894,45238,140002354,16.0
7895,45239,140002313,14.0
7896,45213,140002543,11.0
7897,45213,140002518,11.0
7898,45213,140002538,11.0
7899,45214,140002483,11.0
7900,45214,140002518,11.0
7901,45214,140002519,11.0
7902,45214,140002538,11.0
7903,45214,140002693,11.0
7904,45215,140002483,11.0
7905,45216,140002427,11.0
7906,45216,140003600,11.0
